order_id,customer_id,order_date,order_status,total_amount
642,2669,2025-06-01,Pending,51371.27
643,4275,2025-10-21,Pending,20598.7
644,3019,2024-10-10,Cancelled,17578.93
645,1999,2025-12-31,Pending,67326.32
646,4026,2024-02-08,Shipped,8982.26
647,3466,2024-06-12,Shipped,22275.86
648,4862,2024-10-10,Shipped,39454.01
649,2214,2025-03-16,Pending,45109.48
650,4609,2025-06-02,Cancelled,17867.69
651,1497,2025-12-23,Cancelled,7116.3
652,1509,2025-03-21,Delivered,36937.67
653,1112,2024-10-04,Pending,14467.54
654,4432,2025-03-08,Delivered,73920.59
655,174,2025-02-10,Shipped,22912.77
656,3235,2024-10-12,Shipped,52096.84
657,4021,2025-10-28,Cancelled,21054.42
658,1345,2024-07-11,Shipped,3151.32
659,1722,2025-03-26,Delivered,55871.4
660,4000,2024-02-29,Cancelled,49205.82
661,691,2024-09-21,Pending,8008.62
662,4717,2025-08-20,Shipped,6658.65
663,1961,2024-08-08,Cancelled,50020.38
664,229,2025-04-25,Delivered,14252.49
665,1833,2025-01-04,Delivered,74886.88
666,2048,2024-01-22,Pending,73647.67
667,2520,2025-12-29,Shipped,24756.18
668,1131,2024-12-11,Pending,29560.78
669,4854,2025-06-13,Pending,68804.58
670,2666,2025-08-13,Delivered,23456.5
671,674,2024-07-18,Pending,62911.57
672,560,2025-03-12,Shipped,2149.79
673,4532,2025-07-16,Shipped,6802.23
674,466,2025-06-09,Shipped,27611.67
675,4165,2025-05-24,Cancelled,64124.46
676,175,2024-01-09,Shipped,43872.26
677,885,2024-09-09,Pending,66365.98
678,4285,2025-02-02,Cancelled,65211.81
679,133,2025-09-16,Pending,43626.96
680,879,2025-05-29,Cancelled,5389.96
681,2104,2025-03-11,Pending,1337.92
682,3553,2025-03-05,Delivered,19669.84
683,502,2025-06-23,Cancelled,74394.37
684,2072,2024-11-21,Cancelled,40832.92
685,2877,2025-08-30,Cancelled,41311.37
686,3249,2024-07-02,Delivered,36734.22
687,3783,2024-02-02,Shipped,49672.36
688,1674,2025-12-09,Pending,38006.91
689,3233,2024-07-14,Delivered,57174.59
690,387,2025-05-28,Shipped,56949.11
691,2731,2024-03-21,Delivered,65980.74
692,3108,2025-09-28,Cancelled,33733.85
693,198,2024-04-13,Shipped,68926.37
694,4712,2024-08-16,Cancelled,17539.18
695,4917,2024-11-15,Delivered,50544.87
696,840,2025-08-22,Pending,12314.52
697,3748,2024-03-11,Delivered,34938.95
698,3564,2024-07-27,Shipped,34408.32
699,4409,2024-10-05,Pending,48847.86
700,4404,2024-01-30,Shipped,72907.43
701,532,2025-01-25,Shipped,60594.67
702,3689,2024-02-04,Pending,65568.32
703,532,2025-06-28,Pending,19726.61
704,3454,2025-08-10,Pending,38857.96
705,4606,2025-11-21,Delivered,7079.99
706,1177,2024-03-04,Pending,55235.43
707,3252,2025-09-03,Delivered,30612.37
708,936,2024-07-04,Pending,62397.5
709,1162,2024-12-22,Pending,1651.19
710,1922,2025-07-09,Shipped,21051.7
711,1133,2024-08-11,Shipped,19059.36
712,837,2024-06-09,Pending,43930.85
713,4889,2024-09-14,Cancelled,31861.65
714,4793,2024-06-15,Pending,47642.96
715,4849,2024-06-15,Shipped,18664.55
716,2044,2024-10-05,Shipped,21393.45
717,3601,2024-02-15,Cancelled,35658.6
718,1289,2025-04-12,Cancelled,56687
719,275,2024-12-16,Pending,45861.17
720,3854,2024-03-30,Pending,60387.99
721,2877,2025-04-18,Cancelled,43892.42
722,857,2024-08-09,Shipped,13500.51
723,3731,2025-07-25,Shipped,55717.77
724,1586,2025-06-14,Delivered,42725.79
725,4548,2025-03-02,Delivered,42731.29
726,557,2025-06-12,Shipped,3074.46
727,4656,2025-07-26,Delivered,18557.87
728,3495,2025-06-12,Delivered,74003.22
729,3965,2024-09-11,Shipped,46016.51
730,369,2024-03-25,Delivered,71822.49
731,4032,2025-09-30,Shipped,4801.48
732,2174,2024-08-12,Pending,67879.25
733,3655,2024-06-25,Pending,66105.47
734,1424,2024-07-17,Cancelled,18863.12
735,4263,2024-05-16,Pending,40175.36
736,4511,2025-12-23,Pending,12706.17
737,2015,2024-02-20,Delivered,46731.28
738,4302,2024-05-22,Shipped,11906.74
739,2941,2025-09-16,Shipped,62389.9
740,4098,2025-02-19,Cancelled,36099.49
741,396,2025-11-25,Pending,51509.35
742,3697,2025-10-09,Shipped,38553
743,2625,2024-03-02,Delivered,23268.77
744,1556,2025-12-18,Pending,67763.44
745,230,2025-01-20,Shipped,3470
746,870,2025-02-09,Shipped,74271.47
747,469,2024-04-27,Cancelled,5830.99
748,4080,2025-12-28,Delivered,44764.1
749,3716,2025-12-03,Cancelled,48606.43
750,4683,2024-03-12,Pending,7274.58
751,1139,2025-05-02,Pending,7250.71
752,1432,2024-02-13,Shipped,5437.47
753,3125,2024-11-28,Cancelled,35657.43
754,1475,2025-10-02,Shipped,23462.51
755,3969,2025-06-11,Cancelled,72293.83
756,2775,2025-07-10,Shipped,21749.79
757,3948,2024-02-02,Delivered,46624.84
758,4114,2024-12-04,Shipped,26430.25
759,3374,2024-06-04,Pending,30895.27
760,3627,2025-01-26,Cancelled,45370.18
761,1840,2025-06-21,Shipped,65822.87
762,4921,2024-11-30,Delivered,38081.61
763,4205,2024-07-03,Delivered,28314.69
764,3782,2024-04-23,Pending,50051.81
765,182,2024-06-25,Delivered,73354.33
766,2344,2024-10-13,Shipped,67749.38
767,3484,2024-04-24,Delivered,37273.55
768,630,2024-05-04,Delivered,21819.64
769,1494,2024-07-09,Shipped,9777.49
770,877,2024-08-03,Pending,37902.78
771,1496,2025-02-09,Pending,60038.72
772,548,2025-04-06,Shipped,17035.64
773,4041,2025-09-06,Shipped,65480.97
774,3069,2025-05-08,Pending,51955.67
775,4217,2024-02-18,Delivered,3124.39
776,3989,2025-04-01,Shipped,12432.04
777,1450,2025-02-19,Shipped,44310.56
778,3316,2024-09-11,Shipped,55168.89
779,592,2024-05-04,Cancelled,62739
780,1142,2024-07-01,Pending,7628.5
781,3931,2025-01-05,Delivered,13057.84
782,4313,2024-01-03,Shipped,44281.73
783,4651,2024-06-22,Shipped,49203.57
784,4453,2025-01-12,Shipped,9772.62
785,3621,2025-06-25,Cancelled,30108.06
786,3883,2025-10-12,Pending,31740.88
787,543,2025-04-23,Delivered,31879.28
788,268,2024-10-15,Cancelled,52500.38
789,1484,2024-02-23,Cancelled,18312.2
790,3919,2025-02-08,Delivered,54619.19
791,615,2025-09-05,Delivered,12032.8
792,3562,2024-06-29,Delivered,51134.38
793,3361,2024-05-14,Cancelled,41379.79
794,1549,2024-09-01,Pending,9374.36
795,4235,2025-08-20,Delivered,51831.99
796,2700,2025-04-19,Shipped,74027.72
797,4439,2025-08-31,Pending,63379.86
798,3131,2024-01-19,Shipped,71463.2
799,2382,2025-06-12,Pending,52746.69
800,4596,2025-10-14,Cancelled,43479.82
801,4431,2024-04-30,Pending,49435.63
802,1851,2024-03-19,Delivered,41879.59
803,2460,2025-03-14,Delivered,60710.59
804,1452,2024-06-13,Shipped,23617.98
805,1122,2025-11-25,Cancelled,21741.2
806,40,2024-11-30,Delivered,11650.39
807,104,2025-11-12,Delivered,16785.48
808,1248,2025-01-17,Delivered,8206.92
809,1085,2024-12-05,Cancelled,11772.06
810,274,2025-07-19,Delivered,72297.31
811,2529,2024-11-18,Cancelled,47053.17
812,2070,2025-03-10,Cancelled,5033.87
813,286,2024-03-16,Shipped,14396.88
814,2266,2025-03-23,Shipped,54472.67
815,1647,2024-10-04,Pending,61918.74
816,2067,2025-10-21,Cancelled,35114.37
817,324,2024-01-13,Shipped,65909.76
818,3640,2024-09-13,Pending,4022.47
819,1351,2025-01-22,Delivered,3063.63
820,2782,2025-03-05,Cancelled,12032.39
821,822,2024-04-12,Shipped,29761.04
822,197,2025-12-25,Delivered,46089.29
823,2675,2025-12-09,Pending,49899.2
824,3497,2024-08-03,Delivered,19811.03
825,3591,2025-01-30,Shipped,15751.7
826,420,2024-09-16,Shipped,27290.33
827,1725,2025-08-28,Delivered,19880.88
828,3678,2024-07-27,Pending,20988.91
829,4538,2025-05-05,Cancelled,18578.26
830,1512,2024-04-14,Shipped,67569.75
831,3436,2024-11-26,Delivered,46524.45
832,1403,2024-04-02,Cancelled,58816.68
833,4950,2025-02-11,Cancelled,71154.33
834,3469,2025-07-06,Delivered,59388.83
835,4530,2025-09-09,Delivered,36697.63
836,4127,2025-12-02,Pending,46687.26
837,1205,2025-12-18,Shipped,56292.35
838,2880,2024-03-19,Cancelled,41990.79
839,1223,2024-10-06,Delivered,32630.33
840,634,2024-07-24,Cancelled,8328.99
841,948,2024-06-09,Shipped,44149.17
842,4868,2025-12-28,Cancelled,55467.1
843,4677,2024-07-08,Cancelled,41489.23
844,2097,2025-09-11,Pending,12277.99
845,3553,2025-06-21,Cancelled,35287.48
846,878,2024-03-10,Shipped,36319.81
847,4609,2024-08-20,Pending,43899.91
848,4388,2024-12-30,Shipped,31835.26
849,3632,2024-10-28,Delivered,11492.57
850,2987,2024-01-25,Shipped,5437.42
851,4730,2024-09-08,Shipped,61250.75
852,1526,2024-03-01,Shipped,44159.57
853,3850,2025-06-28,Cancelled,61345.56
854,3009,2024-02-09,Cancelled,47071.62
855,767,2024-08-19,Cancelled,59876.43
856,4804,2025-05-06,Shipped,18616.23
857,2383,2024-05-23,Pending,28125.39
858,4299,2025-07-31,Delivered,28848.67
859,3303,2024-06-04,Shipped,42126.74
860,2211,2024-01-23,Shipped,47262.95
861,2673,2024-07-23,Cancelled,64332.97
862,1336,2024-03-27,Pending,49889.77
863,978,2024-11-03,Cancelled,60665.21
864,1350,2025-09-04,Delivered,27333.02
865,3704,2025-07-17,Delivered,5663.89
866,2431,2025-02-19,Cancelled,72328.7
867,3895,2025-05-29,Pending,64622.43
868,191,2025-11-09,Cancelled,36543.3
869,629,2024-02-02,Shipped,19095.15
870,4199,2025-11-14,Cancelled,2631.84
871,4120,2024-03-28,Pending,46697.25
872,2017,2025-12-30,Shipped,36141.82
873,4855,2024-12-11,Delivered,41442.55
874,4803,2025-03-20,Shipped,34942.2
875,1530,2024-06-23,Shipped,34249.79
876,4148,2024-09-28,Delivered,74956.03
877,156,2024-02-16,Cancelled,34520.56
878,374,2024-07-19,Delivered,31019.5
879,139,2024-07-17,Cancelled,48427.86
880,1036,2025-05-16,Shipped,26010.39
881,741,2024-06-27,Delivered,56793.21
882,3707,2024-09-06,Shipped,38389.01
883,408,2024-04-10,Pending,22016.76
884,2371,2024-10-22,Pending,58287.21
885,1448,2024-11-04,Shipped,16749.01
886,2123,2024-10-09,Pending,47676.35
887,4523,2025-03-12,Cancelled,53785.39
888,3846,2024-03-31,Shipped,58090.65
889,4388,2024-02-11,Shipped,29124.72
890,3623,2025-06-12,Delivered,54787.77
891,553,2025-08-14,Shipped,3801.57
892,1447,2024-08-16,Delivered,10571.19
893,1191,2024-05-24,Cancelled,49647.26
894,1717,2025-07-01,Delivered,2293.61
895,650,2025-07-01,Cancelled,33777.99
896,4477,2024-08-11,Shipped,33929.04
897,4862,2024-05-17,Pending,26619.53
898,1552,2025-02-15,Cancelled,21310.39
899,4291,2024-05-20,Shipped,23167.04
900,2606,2024-10-29,Delivered,14021.85
901,155,2025-06-10,Cancelled,44534.45
902,4185,2025-08-22,Shipped,3956.07
903,1146,2024-05-07,Cancelled,60167.1
904,1440,2025-02-19,Cancelled,16058.88
905,1158,2025-03-25,Cancelled,38176.84
906,1918,2024-07-28,Pending,51023.54
907,977,2025-07-02,Cancelled,1611.18
908,2589,2025-06-22,Pending,21197.24
909,3210,2024-06-11,Cancelled,12492.67
910,4934,2024-04-15,Cancelled,23976.49
911,3791,2024-08-29,Delivered,12543.11
912,4504,2025-05-21,Cancelled,27937.74
913,3337,2024-03-01,Pending,34815.18
914,2686,2024-01-23,Delivered,59082.27
915,4595,2025-03-29,Shipped,53605.51
916,2658,2024-02-07,Delivered,70204.9
917,2317,2024-03-30,Cancelled,27282.28
918,4313,2024-10-02,Shipped,31806.96
919,4644,2025-08-06,Delivered,26993.59
920,954,2025-01-23,Delivered,37428.58
921,2527,2025-06-02,Pending,1683.69
922,3363,2024-02-10,Shipped,34327.73
923,872,2024-07-05,Cancelled,19688.68
924,3275,2024-01-10,Delivered,64772.48
925,3084,2024-06-05,Cancelled,34159.7
926,4910,2025-05-14,Cancelled,23416.59
927,2462,2024-03-22,Shipped,3487.07
928,15,2024-07-03,Cancelled,69731.58
929,2061,2025-04-14,Cancelled,31983.3
930,350,2024-09-04,Cancelled,42508.58
931,602,2024-05-04,Pending,35457.33
932,1390,2024-01-31,Pending,37322.43
933,2953,2025-03-04,Pending,56373.47
934,1712,2024-03-13,Shipped,70069.74
935,472,2024-04-18,Pending,47227.35
936,3865,2025-11-12,Pending,64876.38
937,4572,2024-06-24,Pending,33772.93
938,2177,2025-03-27,Cancelled,19319.38
939,4417,2024-08-16,Pending,52578.96
940,3634,2024-12-23,Shipped,62274.51
941,3430,2025-04-24,Pending,34776.11
942,2156,2024-04-25,Cancelled,72239.66
943,1933,2024-05-08,Cancelled,4118.76
944,409,2024-01-03,Pending,36397.45
945,2195,2024-03-29,Delivered,6214.44
946,1036,2025-12-25,Pending,35867.27
947,4196,2025-11-08,Cancelled,12323.52
948,4588,2025-04-26,Delivered,24024.04
949,3430,2024-08-20,Pending,35105.31
950,4031,2025-03-15,Delivered,72314.84
951,4068,2024-10-10,Shipped,73857.95
952,3108,2025-07-03,Cancelled,4419.36
953,2133,2024-02-21,Shipped,48028.43
954,4917,2024-03-29,Shipped,19563.73
955,2465,2025-11-08,Cancelled,73335.75
956,1427,2024-04-26,Pending,28791.22
957,2937,2025-06-16,Delivered,40139.96
958,4305,2025-07-07,Cancelled,73534.1
959,1846,2024-12-04,Shipped,45400.35
960,2548,2024-11-23,Delivered,13249.1
961,1061,2025-10-23,Delivered,45187.78
962,272,2024-07-22,Delivered,44828.74
963,4687,2025-08-07,Delivered,27171.42
964,3662,2025-05-25,Shipped,67610.09
965,3166,2024-05-27,Shipped,10223.54
966,1370,2025-03-08,Shipped,68155.77
967,122,2025-12-30,Shipped,45400.88
968,4782,2024-05-19,Pending,8358.33
969,1549,2024-09-02,Shipped,72282.45
970,1146,2024-07-09,Delivered,17566.67
971,2554,2024-08-28,Pending,557.97
972,1544,2025-12-28,Delivered,15395.79
973,964,2025-05-24,Pending,4766.72
974,3406,2024-07-13,Cancelled,9306.48
975,3944,2025-01-04,Delivered,3502.79
976,2841,2025-10-24,Delivered,5146.3
977,4148,2024-05-28,Delivered,70496.89
978,2981,2024-03-29,Shipped,74432.14
979,1029,2024-07-06,Cancelled,72536.62
980,2982,2024-02-06,Delivered,1847.64
981,1735,2025-12-30,Shipped,13557.46
982,2459,2025-05-17,Cancelled,52182.56
983,965,2025-02-23,Pending,54003.04
984,1345,2025-03-26,Shipped,50536.23
985,2646,2024-03-07,Cancelled,18879.67
986,4027,2024-06-30,Pending,15564.82
987,3180,2025-10-02,Pending,42955.19
988,1406,2024-04-09,Pending,13299.28
989,1824,2025-10-20,Pending,1905.35
990,687,2024-09-22,Delivered,23524.76
991,433,2024-05-23,Cancelled,55254.25
992,439,2025-11-26,Delivered,11719.71
993,1426,2024-05-22,Pending,53151.59
994,2368,2024-03-02,Cancelled,25124.76
995,3658,2025-12-08,Pending,58948.17
996,1571,2024-05-27,Cancelled,74733.77
997,1206,2024-05-28,Pending,49631.29
998,1205,2025-03-23,Delivered,72898.55
999,1461,2024-03-08,Shipped,3311.18
1000,2394,2025-07-31,Delivered,5284.49
1001,215,2025-05-05,Cancelled,26019.68
1002,4503,2024-10-23,Cancelled,32370.78
1003,4287,2024-09-25,Shipped,53406.11
1004,3962,2025-11-29,Cancelled,26590.48
1005,2440,2024-01-02,Delivered,33181.11
1006,2485,2024-05-16,Shipped,19307.47
1007,4730,2024-06-21,Cancelled,36311.03
1008,4582,2024-08-04,Pending,28648.17
1009,2624,2025-01-15,Shipped,62287.22
1010,4692,2024-08-15,Delivered,39914.82
1011,1783,2024-08-28,Cancelled,3934.46
1012,1059,2025-08-21,Pending,35575.61
1013,3287,2025-07-27,Shipped,895.1
1014,3968,2025-05-12,Shipped,17558.2
1015,3086,2024-05-25,Cancelled,67234.02
1016,392,2025-06-25,Cancelled,36250.19
1017,1082,2025-12-31,Cancelled,41281.44
1018,4106,2024-03-21,Delivered,11306.76
1019,1834,2024-05-05,Shipped,601.71
1020,871,2024-11-05,Delivered,3683.6
1021,527,2025-11-08,Pending,58662.55
1022,594,2025-04-27,Shipped,74094.12
1023,1849,2025-12-05,Delivered,37281.92
1024,778,2025-11-18,Cancelled,43613.3
1025,761,2025-10-11,Delivered,13480.08
1026,4436,2024-01-06,Pending,66480.8
1027,50,2024-10-04,Pending,39856.38
1028,4378,2025-12-26,Delivered,20298.87
1029,2290,2024-06-03,Pending,38586.06
1030,3243,2024-10-14,Cancelled,66509.82
1031,2528,2025-07-01,Delivered,22467.44
1032,4442,2024-08-16,Delivered,10529.39
1033,4526,2025-05-23,Shipped,73924.89
1034,1511,2025-08-27,Delivered,32617.18
1035,3991,2025-05-01,Cancelled,1586.06
1036,3051,2024-08-13,Cancelled,72225.6
1037,1173,2024-06-02,Shipped,9281.69
1038,3882,2025-05-05,Delivered,43917.86
1039,2501,2025-05-18,Pending,47141.86
1040,900,2024-10-17,Cancelled,24726.26
1041,4371,2025-03-08,Delivered,36927
1042,1952,2024-08-03,Pending,19314.66
1043,1010,2025-12-01,Delivered,65180.84
1044,4203,2024-10-26,Delivered,18190.19
1045,3202,2025-06-17,Delivered,62754.13
1046,1829,2024-08-30,Cancelled,65211.91
1047,4302,2025-05-25,Pending,19541.15
1048,3414,2025-11-04,Cancelled,57505.41
1049,2787,2025-04-28,Delivered,19315.96
1050,1162,2025-10-11,Shipped,47981.47
1051,4291,2024-09-17,Delivered,33139.06
1052,1893,2024-02-13,Shipped,58319.81
1053,309,2025-01-15,Delivered,46539.31
1054,1124,2024-07-13,Shipped,68917.61
1055,2025,2024-06-06,Cancelled,27451.29
1056,154,2025-10-06,Delivered,48828.98
1057,594,2025-10-01,Cancelled,22581.01
1058,4860,2024-03-14,Delivered,53893
1059,3179,2024-08-09,Cancelled,26086.59
1060,264,2024-01-04,Pending,51768.04
1061,3986,2024-12-10,Pending,61003.14
1062,4210,2024-01-05,Shipped,61710.4
1063,3617,2025-12-24,Shipped,28441.57
1064,318,2024-02-25,Shipped,53577.89
1065,3446,2025-03-14,Delivered,51539.01
1066,2607,2025-06-09,Delivered,31619.04
1067,4093,2025-12-21,Pending,27091.3
1068,1728,2025-05-05,Shipped,35980.97
1069,2363,2025-06-02,Delivered,29222.63
1070,92,2025-06-07,Shipped,8932.35
1071,218,2024-09-08,Cancelled,24561.28
1072,1119,2025-07-02,Cancelled,64748.82
1073,4878,2025-08-22,Pending,65690.35
1074,1353,2024-08-29,Pending,58435.58
1075,3745,2025-03-11,Cancelled,1199.78
1076,3662,2024-11-12,Shipped,25325.96
1077,513,2025-08-21,Shipped,66519.69
1078,2538,2024-03-27,Delivered,34714.41
1079,4153,2025-11-18,Pending,8385.58
1080,2991,2024-04-09,Pending,66294.61
1081,4791,2025-10-18,Shipped,32091.47
1082,2139,2025-05-14,Delivered,70742.31
1083,4480,2025-10-16,Pending,64940.63
1084,2358,2024-11-13,Pending,35547.13
1085,4529,2025-03-22,Delivered,29212.39
1086,2472,2024-04-25,Cancelled,2832.62
1087,1450,2025-01-15,Delivered,17957.41
1088,4265,2025-03-01,Pending,18062.5
1089,3284,2025-07-02,Shipped,60356.57
1090,535,2025-11-09,Pending,45303.18
1091,3219,2025-04-22,Shipped,71161.58
1092,2150,2024-01-08,Pending,11424.07
1093,2233,2025-05-19,Delivered,44010.69
1094,2648,2024-11-16,Shipped,16380.81
1095,2079,2024-12-19,Cancelled,4108.13
1096,4127,2025-12-28,Shipped,39200.92
1097,1615,2025-05-30,Delivered,52057.03
1098,3653,2024-03-01,Delivered,47047.74
1099,693,2024-06-29,Cancelled,62265.32
1100,470,2024-11-26,Cancelled,62918.65
1101,3556,2025-01-31,Delivered,34821
1102,1508,2024-10-20,Cancelled,14030.54
1103,1417,2025-05-09,Pending,27546.86
1104,3678,2025-06-03,Shipped,42071.8
1105,26,2025-08-19,Pending,38332.63
1106,3652,2025-09-07,Cancelled,8523.96
1107,3740,2024-07-02,Delivered,58921.19
1108,3137,2025-07-07,Shipped,72977.89
1109,2999,2025-12-25,Delivered,29887.05
1110,4623,2025-05-04,Shipped,7666.85
1111,4262,2024-01-28,Pending,62336.2
1112,6,2024-09-11,Delivered,58865.31
1113,1632,2025-09-25,Delivered,62065.74
1114,4844,2025-06-14,Pending,39521.5
1115,3616,2025-04-21,Pending,52385.06
1116,4799,2024-10-22,Shipped,7385.14
1117,113,2025-07-22,Cancelled,34482.35
1118,2185,2024-11-16,Pending,35864.88
1119,3976,2025-10-15,Shipped,1690.38
1120,1771,2025-09-14,Shipped,30585.05
1121,1804,2025-01-11,Pending,33326.49
1122,3735,2025-11-10,Cancelled,50684.42
1123,1390,2024-09-12,Delivered,4699.67
1124,850,2024-12-15,Pending,22971.33
1125,254,2024-10-23,Cancelled,59619.14
1126,1137,2024-11-07,Cancelled,14090.16
1127,4463,2024-07-15,Cancelled,1728.54
1128,479,2025-07-20,Delivered,24750.34
1129,3036,2024-01-20,Shipped,9121.5
1130,3951,2025-05-16,Delivered,36317.13
1131,2564,2025-11-07,Pending,20463.25
1132,1172,2025-07-13,Shipped,72850.43
1133,1216,2025-03-02,Cancelled,72174.46
1134,398,2025-11-26,Delivered,12728.97
1135,3623,2024-03-17,Shipped,37687.39
1136,4538,2024-01-07,Pending,26664.06
1137,1713,2024-04-08,Shipped,24808.02
1138,4358,2025-09-03,Shipped,13509.76
1139,335,2025-06-03,Cancelled,1846.27
1140,450,2024-10-03,Pending,1813.7
1141,3514,2024-05-13,Shipped,22634.02
1142,3973,2025-11-22,Delivered,39912.81
1143,4372,2024-07-26,Delivered,61762.82
1144,770,2024-03-31,Delivered,16805.05
1145,3911,2024-11-25,Cancelled,35997.63
1146,3856,2025-02-18,Pending,6319.63
1147,4033,2024-02-15,Pending,29171.36
1148,1877,2024-08-16,Cancelled,51366.86
1149,4574,2024-07-31,Delivered,38744.68
1150,3425,2025-04-10,Cancelled,17440.91
1151,2942,2024-10-08,Shipped,61968.37
1152,2070,2024-08-06,Shipped,69383.34
1153,1966,2024-06-27,Delivered,51707.1
1154,1111,2025-09-10,Delivered,38821.33
1155,28,2024-03-13,Shipped,48819
1156,3588,2024-07-04,Pending,47019.32
1157,3443,2024-07-31,Cancelled,45723.15
1158,1133,2025-12-26,Delivered,22598.77
1159,4882,2024-05-08,Cancelled,7579.95
1160,1749,2024-10-08,Delivered,30227.05
1161,2235,2025-11-12,Shipped,35113.36
1162,3514,2025-12-15,Shipped,72720.6
1163,2442,2024-08-23,Shipped,1421.51
1164,510,2025-10-20,Cancelled,40426.67
1165,3116,2025-08-22,Shipped,70009.62
1166,564,2024-11-14,Shipped,48152.41
